task,condition,seed,owner,physical_gpu,steps,inference_chunks,actual_process,process_sha256,actual_exit,exit_sha256,physical_plan,plan_sha256
two_block_sort,ID,20018,supplement,4,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/ID/20018/process.json,b04dcac630a59e81c5e908fc51a37e2ad0aee91feda18fd517c3f7618bef6572,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/ID/20018/process_result.json,b3294c19dbdac10d1b2ce99b5ed0d278fa866fb2f3aeffe49e05783f61fd4679,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20018/plan.json,bda7881c1a19cf57d1df50ec3bf0098d97a6ff074bb1fe9a63f01e344e56e360
two_block_sort,ID,20019,supplement,4,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/ID/20019/process.json,f149776dadf7facb376c7d2250d9901bc94127098af00537c4cec7be3411d803,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/ID/20019/process_result.json,3b38c6b7a72b35841ed1f09e3c95b337aaa52e82f0a22cf10d03a222cfd95e5e,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20019/plan.json,2d665e6768bd8ca01f1101a5730535e95b16f3298d938edaf34f8ee77bfcd75e
two_block_sort,ID,20020,supplement,4,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/ID/20020/process.json,4b4ff1e8c9f5ff07379b70306d839b774f8f20bafd94f4aa4591bacf3c37ac26,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/ID/20020/process_result.json,b7c2cba6fa417414b951ee19ad730d651d3c65bf755b1eb55e85e216ef725ea3,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20020/plan.json,23b76fd8aa0f8e4a9aa96413d0a1ba2fb7a673e9a786655ea2ac7343d469276e
two_block_sort,ID,20021,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20021/process.json,9457139d30c7f8d51ded78c9e8e5a7288bf424af820fa70f1528fcbd0fac9865,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20021/process_result.json,448d5e1f6d123a8ca9ba6c431d36331544b3b02466de8dd68a3f7b7e9a467b96,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20021/plan.json,9d1377fcd94b21a82b6418a2d7fa283359bbd69ed6a1f422a3e353f39bc2fa51
two_block_sort,ID,20022,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20022/process.json,d0e0635df7334f2ae59dbedaca6ec320684f54c7a9d0c7c491418d3c9e38c812,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20022/process_result.json,ea8eba787f26374ea80f866b13a4edbae2005fd94615bd63c5ef7387877ff2fd,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20022/plan.json,dd4e8ba41f9573b48738f1f6293cfc9f8cec278231b065c3839196d22e899cc0
two_block_sort,ID,20023,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20023/process.json,a75dbfc393ab18e23821a8dfb3de309557b2e8ea4b5f99acba759723ef42f21a,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20023/process_result.json,e295d6bd2f1f8890d3d7801ae8703441dd247b91bd9175473c6fd21981d4347d,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20023/plan.json,f4cc541020d7804fd4a65a5a3cc9d9da2d36bfa6cc4dce2d978715a7cb834be2
two_block_sort,ID,20024,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20024/process.json,15b0ea0597d70c230c1bd43c9fd51b75319866a2b39fae07ae5faad2025a5a92,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20024/process_result.json,770989889b55ac55dda1a4ed314a2fdfbf6f3b90c810f75ef5578c0950e7c305,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20024/plan.json,c1b84844dc73f379fd3b56bf32c22942a1be36ace1c769fce68abcb9bae14f65
two_block_sort,ID,20025,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20025/process.json,6fa7514b3036ca4787654e6e7c5f46ae2b03e762f2aa196aa717eb273e7256ae,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20025/process_result.json,d19a994b5953cf9680a13765481ccfaa1f84ffebf03901074e60c39d7b2f29d0,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20025/plan.json,9b31f6a007dd2c88a3198e9b901d09d478f4fac4ed82a8bdecf80941c23a1408
two_block_sort,ID,20026,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20026/process.json,041467363ef6dff054101c0a0b8d8892b6009aec658f49d5973602fbf54a637f,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20026/process_result.json,1135d50799307d413a76feb20cb884d18c1e00c85b71ad2a40a718f026f92253,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20026/plan.json,2d8636468ab855e90d12ff414ea5af5d4d891422bca5eadc0fb2d4c80c60e1bb
two_block_sort,ID,20027,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20027/process.json,395be52ae9237e03c74a67ee88f01e443f50d639e5e6dd3d98e14859d3884690,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20027/process_result.json,57d6d458d8020ffed478e9839e54004a8863604dc2a63c16adfe919ccc99ccab,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20027/plan.json,efedef4204a752138bf1bd8d6d6667f2ac192ac55f217a0683f0d4f5228f39fc
two_block_sort,ID,20028,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20028/process.json,4acab598c02cea1f46f6067ccb80bcf7eaf583aa662e3011f68cc080f24e4a42,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20028/process_result.json,40b5ce457baa6dc2f157ce174d6994c49a589a1d75755401ad124f3fdfb5f2cc,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20028/plan.json,12cbed230b4024a5a76fb2f09f52562c9fa2f8d48bdb77f8b82a3ebeebda4a24
two_block_sort,ID,20029,supplement,4,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/ID/20029/process.json,93a5e6f87005a910bd18897e0a8b1127134b80972060775c56870baf208c5b20,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/ID/20029/process_result.json,e77986d8a9d8432424fd2a61c7529b1848e0340580da37e2cccb2e7de99ea8f3,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20029/plan.json,6ca05457ac23f130b8d0b02f8f8afdfbdc61b36072aac99b605ab75afc99390d
two_block_sort,OOD,30000,original,0,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30000/process.json,21cd4d6e4ff80f1677f91348f6340591f23ab1cdc280c33a033d865104c37fc3,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30000/process_result.json,156136f8e7be4eab828a3a9bf90619ec4e1c211e01a6ea4b9a2affbd2af40ed3,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30000/plan.json,b1ef4019eccf37e29b4b5ec086711869c6cfe1b496ffcec6024d194a79752779
two_block_sort,OOD,30001,original,0,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30001/process.json,aa743943fc7eb7810f21a5647721ccbf9f4af337242b2afd00d7b6b25a8cc566,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30001/process_result.json,bedec791878dd89206f8a50c9153cc657dddae8053a08c083d6276de52010583,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30001/plan.json,056d8447422212d885342212ed7a515981e8bb26b3768b2a9524b30048aff70d
two_block_sort,OOD,30002,original,0,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30002/process.json,019c9aecb0a96d837a042b5a4df6e3d04ba7f1720aeee9063486d81bddfb8a66,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30002/process_result.json,cb72d0a8e3f9ab38d90def61c6b7e769ebb3825452ce56de48b846228bc390df,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30002/plan.json,0b7882f36c19cbe117ded0a186a9a8e7e7a8f908962ee5e9257b0f8d1c0ded02
two_block_sort,OOD,30003,original,1,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30003/process.json,104038a9e306210b396802f8fcc571b82597740628b8e44f7511064395fd0745,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30003/process_result.json,500e8075e762c499f4da865f37eb07b6b3c4e0b766c7e8082961eecf4f87b42d,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30003/plan.json,1b9a615ebc4d4511fdd95ecabe6a959744e0de03990dfaec60f6b54d8c897bf8
two_block_sort,OOD,30004,original,0,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30004/process.json,a04437aece4443b86be7814b1506bfba419e81aa741ef10d04d16f268b3cb010,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30004/process_result.json,a0b999bc14713415a56bfeb0cfa842a29fdb59e7438e347baa107ded37c160a9,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30004/plan.json,b127b24297254d77fe17d304f77c813566993ee7bf84f5768464d1c0a0a79fc3
two_block_sort,OOD,30005,original,0,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30005/process.json,786983f0ce3c45b35d81e9627eb8334bedf59bb77b04a25ba4605971eb363dd8,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30005/process_result.json,d3e1e070f4a7e327e4cca4ed74554d588510f18194df05f94457ceb1299f789c,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30005/plan.json,60ff487b8288b21f41c929e004a66aaf5017dcf0bd2b4be0a1009ff341370bf8
two_block_sort,OOD,30006,original,1,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30006/process.json,b0ad92c3bfb2bb2d09d65baff9e37bc321b3fee90a93cb6d6a34115268f0d288,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30006/process_result.json,06524f6a27e52ebbff54a408094219255360e04f9d9549f86d03a8a5916d3c88,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30006/plan.json,6b078b994656467e2a06995eb2687e4dab9a2f8cea43a327c044a1c6f8cee2e1
two_block_sort,OOD,30007,original,0,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30007/process.json,0c4b77f4df334e5cc15abe763ab44e3d5d5c052151eec5dd1fbfbc6ccfe03a23,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30007/process_result.json,ed352ddebf143340f1d60e5b0c4936121b89730e5655dce4156b65289db39b46,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30007/plan.json,c216f06ab67628cb4a2917eece818ebc4c64900a8d8b7182e22d81cd09a3d217
two_block_sort,OOD,30008,original,0,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30008/process.json,86e7d0973ec7fd18f6d151dfca0c6daa39f5b3dae357f69612257ee5b1b4f8e8,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30008/process_result.json,1a128648e77da72ee004949fee56e95fe7f5001cbfa8d15be4d0b0753be08077,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30008/plan.json,84d662064011dd50f4426862bc82ed794265e04a0bebdf30f014f2a601380af5
two_block_sort,OOD,30009,original,1,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30009/process.json,9714fd64ae33d8edad4940490469e46a3ffb9332fda56f9ae63eac57c7c3dc76,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30009/process_result.json,84f1275cd2360746f05dc92be1793d3a4f8ed796748d7bb27d72286bea455357,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30009/plan.json,94daef9a3406f7c0c626af711c4f09cbe291532b8ee3c82e1a20bd2d4908bc87
two_block_sort,OOD,30010,original,0,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30010/process.json,a5cea78639ab0ca41dc326d47e109de14d12ba81fb308845c687d9ded30f9bb6,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30010/process_result.json,197c166e188d7bb54c084d45a32260c687046286c6228b1ca799ed9d220bb5e9,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30010/plan.json,b554b4cc7916709e77ceb3ac5062a904619853fec90b2d86fb9d6bbc9e3f9dca
two_block_sort,OOD,30011,original,0,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30011/process.json,5c21d3ebf664b62c844433324d4b9e721a110e80b430b1691dae335669300ec4,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/OOD/30011/process_result.json,2722eed9a9e09a17ce037cee0fc50831f2a428c6eaba700065792e6a2d2de301,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30011/plan.json,31308bbb60712afe7c08fa039ff3064ec66074b9cb9ac16673173eef6ae08483
two_block_sort,OOD,30012,tail,1,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_tail/jobs/two_block_sort/OOD/30012/process.json,6c96b7a29d5ecd4cd3894349dc61621933849b2f9e052e6441c69b77b5035e48,runs/exp2/single_policy_astra_xhigh/evaluation_tail/jobs/two_block_sort/OOD/30012/process_result.json,52c998860079e52a94f372b7f476acdb5793e38922797cdb08245ef2ef0a0d31,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30012/plan.json,3aa5965c8a72fedae9b73a66316591e2e82305d641621ae532d1c5e571328b86
two_block_sort,OOD,30013,tail,7,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_tail/jobs/two_block_sort/OOD/30013/process.json,b2cff42b95c870a559a016e0fc757b58a20c98b322714a8af7dde195c98a6890,runs/exp2/single_policy_astra_xhigh/evaluation_tail/jobs/two_block_sort/OOD/30013/process_result.json,5b520d8852c43da4762d4f37f7078f9d9a1a3644d9ad9f4267c8f21eea52a64c,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30013/plan.json,df3b8055fd82549aadc39d91f6559a0d9b3e4043029f3298f3cfa60b8e9205ed
two_block_sort,OOD,30014,tail,7,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_tail/jobs/two_block_sort/OOD/30014/process.json,a2da0646a26c62f29f5983cd51b1923396c7551ff85c4a31a4deaf354e4cb0f9,runs/exp2/single_policy_astra_xhigh/evaluation_tail/jobs/two_block_sort/OOD/30014/process_result.json,5ea3b47a11a87d8db1abb38d1e1fab58fce928a6250a78c6017024a8a375ac7e,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30014/plan.json,db686a75c296b29a8930b4101079835d8fcf29d2d38dbbb1259df5e5ca56a504
two_block_sort,OOD,30015,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/OOD/30015/process.json,ec27c09f4b9bd2ce39ef672610112d3c8ff134428731235387428d3b175b08a4,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/OOD/30015/process_result.json,cc7a50d5663e4f8f393e9f83431605c3ab1f56f398126aa06b9283393994ced6,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30015/plan.json,552254e904715048cda1bcd1f082547b2e5b21a0f9491cf6b75295be60413fa5
two_block_sort,OOD,30016,supplement,4,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/OOD/30016/process.json,080c335e95cfe0889ff0ff141289025ea5157149cc48ead6585723a8359eb617,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/OOD/30016/process_result.json,17f63e2c3a8d63025a4709c4a65ecd9d0e41071497d78edff00d6909285cbe03,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30016/plan.json,50d0d60feda944faf537a3e881e1d5645f04ddbf3c7c0d0242913ce85f06d17a
two_block_sort,OOD,30017,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/OOD/30017/process.json,ddd21483bb5398e87ce64b602b7afbfcd9b78fdaf8e283788454f6223a6c5f64,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/OOD/30017/process_result.json,59a2f9a5131bec78a092b4d7d6c9a91ab8614b04580b7754e1e69f151b6e6744,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30017/plan.json,075b59898cc21bc5e8f6bd17d6783425c4ff2a5b29f3eb0dfe065083aa9a2b4f
two_block_sort,OOD,30018,supplement,4,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/OOD/30018/process.json,1923f20499c2a05540cc132da1bfe4bdf9aa7e9376e63e0858111466e9c3b516,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/OOD/30018/process_result.json,89185d48a8474b351c8b8e5946bdd912a40de6809038833d5117ba5cf8863af6,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30018/plan.json,fae9809576e3cd0906ea7c04d31d2efdeae8c89e8962ba86da751a427c63e595
two_block_sort,OOD,30019,supplement,4,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/OOD/30019/process.json,92126f614b7c0e5e851f14871356ccfd221898384fb3587da36647b62cdb6ff6,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/OOD/30019/process_result.json,267b8a785e0a9c2ad00434fa84a4de949d37fb945f42c7d2878e71a379c11b02,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30019/plan.json,e26d6281277386235f789377a75518025d00939720932abf347c502e4623c66c
two_block_sort,OOD,30020,supplement,4,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/OOD/30020/process.json,fbf7663a80f5aa5aa7a58ddc1d0f20893d6d86c599f51e2f54fceb42e4ca0fdf,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/OOD/30020/process_result.json,10b92b7a37de3dd113cc751fa35f91645852f6ace994dff8fa517c04727bc222,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30020/plan.json,f7222ba7832e82e6ca62414a3a5bf7280429720470b36e2e5f6d4a02ae77ed95
two_block_sort,OOD,30021,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/OOD/30021/process.json,ed25e33a180b0c7341eac8a3c8c1b9a26acd9c041a44a18ea175c7767d8b0ed1,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/OOD/30021/process_result.json,c3ed087a7b7e8c6a0ec7d64df3e84a4ce490dbed3a609c82605f3a92be6268f1,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30021/plan.json,11a7789114cc2db0d90ae863bd607d314b2937296d53f87824ac043af8f2ba96
two_block_sort,OOD,30022,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/OOD/30022/process.json,eab65520f742cf3e470141b22dfe1ed9d8c2b6c1c81258aef9fcd87cc58321f3,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/OOD/30022/process_result.json,2eb75af6340d9c9052cccbf26e94e7b46d7c32a9b901173973dbdc0f338e2df7,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30022/plan.json,51e9ca03d0e61b2edf7927e7188487fdab4d469509eee6b797cb0a2aac51d306
two_block_sort,OOD,30023,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/OOD/30023/process.json,30016ad063c8da0e70d189f97071b56ed294bb8d2e6e85b90dd461e2f04f0487,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/OOD/30023/process_result.json,d48638b9846e1b8a4d13935d53f5a3f0fcdb21500fac8a46ac3e34d7cd1e500d,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30023/plan.json,97f7317ac0902ef21bdaf1a44bcfba5197889a500d53580cf1142fa952f3a2d4
two_block_sort,OOD,30024,supplement,4,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/OOD/30024/process.json,0e807b8c125b2843c0b25e9fdc479b9b93b8ff55ea5c9804e94735dc274d5e13,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/OOD/30024/process_result.json,5cd4d3576afa1270d0f6be82869cc25a8a9d0fe8ef4a43673d4e08eb19915e30,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30024/plan.json,7e6cfac290746c7bd1a365764bfea0fdad4ab4b46dc5bc59c9686221d095239a
two_block_sort,OOD,30025,supplement,4,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/OOD/30025/process.json,984564c82b6227eda133c0f1fab37e82aea5556e5009daab243ae0941713dc2c,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/OOD/30025/process_result.json,fa018a728c49b66ac61dd06a9551bcf27d0b264b4692c7d29f41260e217aba90,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30025/plan.json,15f9c9718081a10813a0c37c71e481219ff37ca283ab25085e522a95ead55179
two_block_sort,OOD,30026,supplement,4,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/OOD/30026/process.json,23e83c0ae89b3a9f10e553262adc2b94c9c8f3e5fdbcfed13dc704b1a7e3efaf,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/OOD/30026/process_result.json,cc9b30f517172ebdf6a3eb1687243d853cf55c042dc150b3937967fb761bdfb4,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30026/plan.json,73901ce0668e7e1d1c864e2f7eae212a8aa57e2fd6826e2fa185d23d598cb3e8
two_block_sort,OOD,30027,supplement,4,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/OOD/30027/process.json,d560f402b72ddf8b2ef87e7cd3d8f104672371d07f74f189740df0788ff0aee4,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/OOD/30027/process_result.json,f59f25ab0d8126cb1c95c25a15e769745d731a43822f12cd7a8a2f7ed49f65c5,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30027/plan.json,95f6c23150cf507c1874d22d03e0cff7ad55635ef4c75bf4728cde56e2bcabf5
two_block_sort,OOD,30028,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/OOD/30028/process.json,40c834f5bec26f5734e5851b2d7f29ce53747d97f8feff9e03a3fd98b37f82c2,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/OOD/30028/process_result.json,71389e86554faefa8a00de2e3bd88bfc968d8147499788f8300bfd50ba87a2a3,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30028/plan.json,3931837a2bf3f3f9eb514d5d6bd1000caf300790c3bbd0b462686a57e9aa5594
two_block_sort,OOD,30029,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/OOD/30029/process.json,b717a3680037a55503a14b70426ee7f11fd92b9d99ccf19d357c7a799ac47544,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/OOD/30029/process_result.json,8fa5132073c62cf99d1ce0ff16b949a8ec7a429b3e2cb5690001dd0c14cd4d1a,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/OOD/30029/plan.json,c86d89de08002ece6f604d5230acbcfadf6e56fc77fa3fa9b65ae41dafefb0c6
buffer_swap,ID,20100,original,7,958,120,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/buffer_swap/ID/20100/process.json,e12ebd18af37a667cd630e202c5011ffb74c09fabb5ff47d4a76b97b0799e78d,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/buffer_swap/ID/20100/process_result.json,07f41e8eb127980884e12cb4e0a020f788672691169c7cdcd6a93cb1064ec4b1,runs/exp2/single_policy_astra_xhigh/buffer_swap/evaluation/SinglePrior_6_xhigh/ID/20100/plan.json,1ca5abf2abdcd1b66f8d5ce439b3d5c1c67d869e3fbaee4dd6a691a903d28b20
