task,condition,method,seed,success,physical_steps,elapsed_seconds,inference_chunks,inference_seconds,policy_invocations,source
unstack_sort,OOD,naive_DP,30205,False,5000,868.5112093859934,625,828.5032106985454,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30205/result.json
unstack_sort,OOD,naive_DP,30206,False,5000,892.3486664069933,625,849.9385497665498,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30206/result.json
unstack_sort,OOD,naive_DP,30207,False,5000,900.4785633700085,625,858.401738973509,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30207/result.json
unstack_sort,OOD,naive_DP,30208,False,5000,794.6988292239839,625,763.5379470016924,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30208/result.json
unstack_sort,OOD,naive_DP,30209,False,5000,761.17390501505,625,730.4164641382522,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30209/result.json
unstack_sort,OOD,naive_DP,30210,False,5000,493.8510281150229,625,470.3867900870973,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30210/result.json
unstack_sort,OOD,naive_DP,30211,False,5000,665.6949344429886,625,637.5267855863785,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30211/result.json
unstack_sort,OOD,naive_DP,30212,False,5000,760.2460877409903,625,729.4335673921742,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30212/result.json
unstack_sort,OOD,naive_DP,30213,False,5000,781.4164639110095,625,750.4711470203474,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30213/result.json
unstack_sort,OOD,naive_DP,30214,False,5000,770.5016612140462,625,739.055167657265,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30214/result.json
unstack_sort,OOD,naive_DP,30215,False,5000,827.0867043199833,625,787.9542176254326,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30215/result.json
unstack_sort,OOD,naive_DP,30216,False,5000,890.2254019199754,625,848.8103088163771,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30216/result.json
unstack_sort,OOD,naive_DP,30217,False,5000,903.6842802250176,625,860.443429537816,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30217/result.json
unstack_sort,OOD,naive_DP,30218,False,5000,916.1704453760176,625,872.9504581664223,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30218/result.json
unstack_sort,OOD,naive_DP,30219,False,5000,887.6085014889832,625,845.4764932721155,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30219/result.json
unstack_sort,OOD,naive_DP,30220,False,5000,884.7306683129864,625,844.3306982677313,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30220/result.json
unstack_sort,OOD,naive_DP,30221,False,5000,879.4286160250194,625,838.5198975610547,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30221/result.json
unstack_sort,OOD,naive_DP,30222,False,5000,871.9756406560191,625,833.7120387252653,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30222/result.json
unstack_sort,OOD,naive_DP,30223,False,5000,867.2029125459958,625,827.3689459552988,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30223/result.json
unstack_sort,OOD,naive_DP,30224,False,5000,871.4364981250255,625,831.6306302890298,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30224/result.json
unstack_sort,OOD,naive_DP,30225,False,5000,884.6719798889826,625,843.2244962991681,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30225/result.json
unstack_sort,OOD,naive_DP,30226,False,5000,904.7266100139823,625,862.773844577081,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30226/result.json
unstack_sort,OOD,naive_DP,30227,False,5000,922.5960326620261,625,878.3274619787699,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30227/result.json
unstack_sort,OOD,naive_DP,30228,False,5000,836.3999065950047,625,794.581497338193,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30228/result.json
unstack_sort,OOD,naive_DP,30229,False,5000,897.2288754169713,625,856.2647151455167,,runs/exp2/M1_scaleup/unstack_sort/evaluation/naive_DP/OOD/30229/result.json
unstack_sort,OOD,APPL_5_5_high,30200,False,2232,880.303233388986,,,17,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30200/result.json
unstack_sort,OOD,APPL_5_5_high,30201,False,1430,591.2873770379811,,,10,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30201/result.json
unstack_sort,OOD,APPL_5_5_high,30202,False,1141,580.6663598830346,,,9,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30202/result.json
unstack_sort,OOD,APPL_5_5_high,30203,True,1185,562.7022334020003,,,13,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30203/result.json
unstack_sort,OOD,APPL_5_5_high,30204,False,703,343.6525807080325,,,6,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30204/result.json
unstack_sort,OOD,APPL_5_5_high,30205,False,337,266.1297978729708,,,4,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30205/result.json
unstack_sort,OOD,APPL_5_5_high,30206,True,789,363.4749521209742,,,6,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30206/result.json
unstack_sort,OOD,APPL_5_5_high,30207,False,1904,817.148554896994,,,14,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30207/result.json
unstack_sort,OOD,APPL_5_5_high,30208,True,621,326.97446391097037,,,5,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30208/result.json
unstack_sort,OOD,APPL_5_5_high,30209,True,1197,502.8355708430172,,,10,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30209/result.json
unstack_sort,OOD,APPL_5_5_high,30210,False,650,363.3426988290157,,,6,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30210/result.json
unstack_sort,OOD,APPL_5_5_high,30211,False,1440,590.5221249859896,,,8,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30211/result.json
unstack_sort,OOD,APPL_5_5_high,30212,False,1002,473.22799300099723,,,10,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30212/result.json
unstack_sort,OOD,APPL_5_5_high,30213,True,653,299.0258491919958,,,5,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30213/result.json
unstack_sort,OOD,APPL_5_5_high,30214,True,809,419.9210370820365,,,7,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30214/result.json
unstack_sort,OOD,APPL_5_5_high,30215,True,629,290.2984920599847,,,5,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30215/result.json
unstack_sort,OOD,APPL_5_5_high,30216,False,1328,561.6545010289992,,,11,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30216/result.json
unstack_sort,OOD,APPL_5_5_high,30217,False,556,326.0834972409648,,,6,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30217/result.json
unstack_sort,OOD,APPL_5_5_high,30218,True,1025,487.4066921820049,,,7,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30218/result.json
unstack_sort,OOD,APPL_5_5_high,30219,False,1650,650.073575500981,,,10,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30219/result.json
unstack_sort,OOD,APPL_5_5_high,30220,True,734,404.6229900739854,,,7,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30220/result.json
unstack_sort,OOD,APPL_5_5_high,30221,False,910,430.5542821959825,,,8,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30221/result.json
unstack_sort,OOD,APPL_5_5_high,30222,False,760,371.7873216030421,,,6,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30222/result.json
unstack_sort,OOD,APPL_5_5_high,30223,True,1030,484.5538582589943,,,8,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30223/result.json
unstack_sort,OOD,APPL_5_5_high,30224,True,818,378.62325792200863,,,10,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30224/result.json
unstack_sort,OOD,APPL_5_5_high,30225,True,1074,478.9943629850168,,,12,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30225/result.json
unstack_sort,OOD,APPL_5_5_high,30226,False,1401,609.0628673779429,,,11,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30226/result.json
unstack_sort,OOD,APPL_5_5_high,30227,True,933,331.0159619320184,,,6,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30227/result.json
unstack_sort,OOD,APPL_5_5_high,30228,True,649,345.6567830830463,,,8,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30228/result.json
unstack_sort,OOD,APPL_5_5_high,30229,True,789,337.19920827896567,,,6,runs/exp2/M1_scaleup/unstack_sort/evaluation/APPL/OOD/30229/result.json
unstack_sort,OOD,APPL_6_xhigh,30200,True,630,211.50448442803463,,,5,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30200/result.json
unstack_sort,OOD,APPL_6_xhigh,30201,False,2053,947.7937874289928,,,22,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30201/result.json
unstack_sort,OOD,APPL_6_xhigh,30202,False,651,298.5927387290285,,,6,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30202/result.json
unstack_sort,OOD,APPL_6_xhigh,30203,False,1411,736.8651706119999,,,17,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30203/result.json
unstack_sort,OOD,APPL_6_xhigh,30204,False,1000,345.2076233800035,,,7,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30204/result.json
unstack_sort,OOD,APPL_6_xhigh,30205,True,635,230.06879883498186,,,5,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30205/result.json
unstack_sort,OOD,APPL_6_xhigh,30206,True,633,220.68855022604112,,,5,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30206/result.json
unstack_sort,OOD,APPL_6_xhigh,30207,False,800,357.65357909799786,,,7,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30207/result.json
unstack_sort,OOD,APPL_6_xhigh,30208,True,625,200.82239528704667,,,5,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30208/result.json
unstack_sort,OOD,APPL_6_xhigh,30209,True,1272,806.5122110950178,,,16,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30209/result.json
unstack_sort,OOD,APPL_6_xhigh,30210,False,704,421.76554099697387,,,7,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30210/result.json
unstack_sort,OOD,APPL_6_xhigh,30211,True,662,267.9573295119917,,,6,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30211/result.json
unstack_sort,OOD,APPL_6_xhigh,30212,False,1144,498.10121979395626,,,11,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30212/result.json
unstack_sort,OOD,APPL_6_xhigh,30213,True,643,238.69387070799712,,,7,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30213/result.json
unstack_sort,OOD,APPL_6_xhigh,30214,True,612,231.20857794495532,,,5,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30214/result.json
unstack_sort,OOD,APPL_6_xhigh,30215,True,678,239.22885402297834,,,6,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30215/result.json
unstack_sort,OOD,APPL_6_xhigh,30216,True,646,247.77370368200354,,,5,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30216/result.json
unstack_sort,OOD,APPL_6_xhigh,30217,False,1000,420.8536749140476,,,9,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30217/result.json
unstack_sort,OOD,APPL_6_xhigh,30218,True,642,226.0051321409992,,,5,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30218/result.json
unstack_sort,OOD,APPL_6_xhigh,30219,False,1358,732.3841514689848,,,19,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30219/result.json
unstack_sort,OOD,APPL_6_xhigh,30220,True,621,241.95659024902852,,,5,runs/exp2/M1_astra_xhigh/unstack_sort/evaluation/APPL/OOD/30220/result.json
unstack_sort,OOD,APPL_6_xhigh,30221,False,771,437.37847203505225,,,8,runs/exp2/M1_astra_xhigh/evaluation_followup_20260918/unstack_sort/evaluation/APPL/OOD/30221/result.json
unstack_sort,OOD,APPL_6_xhigh,30222,False,511,321.20992207794916,,,5,runs/exp2/M1_astra_xhigh/evaluation_followup_20260918/unstack_sort/evaluation/APPL/OOD/30222/result.json
unstack_sort,OOD,APPL_6_xhigh,30223,False,600,308.8267394989962,,,5,runs/exp2/M1_astra_xhigh/evaluation_followup_20260918/unstack_sort/evaluation/APPL/OOD/30223/result.json
unstack_sort,OOD,APPL_6_xhigh,30224,False,960,485.67786259693094,,,7,runs/exp2/M1_astra_xhigh/evaluation_followup_20260918/unstack_sort/evaluation/APPL/OOD/30224/result.json
unstack_sort,OOD,APPL_6_xhigh,30225,True,1903,940.8735063680215,,,24,runs/exp2/M1_astra_xhigh/evaluation_followup_20260918/unstack_sort/evaluation/APPL/OOD/30225/result.json
unstack_sort,OOD,APPL_6_xhigh,30226,True,1677,827.7617344339378,,,21,runs/exp2/M1_astra_xhigh/evaluation_followup_20260918/unstack_sort/evaluation/APPL/OOD/30226/result.json
unstack_sort,OOD,APPL_6_xhigh,30227,True,1472,693.9826865469804,,,17,runs/exp2/M1_astra_xhigh/evaluation_followup_20260918/unstack_sort/evaluation/APPL/OOD/30227/result.json
unstack_sort,OOD,APPL_6_xhigh,30228,True,944,437.7881192660425,,,12,runs/exp2/M1_astra_xhigh/evaluation_followup_20260918/unstack_sort/evaluation/APPL/OOD/30228/result.json
unstack_sort,OOD,APPL_6_xhigh,30229,True,1512,514.5154322439339,,,14,runs/exp2/M1_astra_xhigh/evaluation_followup_20260918/unstack_sort/evaluation/APPL/OOD/30229/result.json
tray_pack,ID,naive_DP,20300,False,5000,546.2129468970234,625,519.8279219703982,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20300/result.json
tray_pack,ID,naive_DP,20301,False,5000,825.7107285950333,625,785.4932477892726,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20301/result.json
tray_pack,ID,naive_DP,20302,False,5000,916.3604103050311,625,870.9982963926741,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20302/result.json
tray_pack,ID,naive_DP,20303,False,5000,866.5242439050344,625,824.4582884088159,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20303/result.json
tray_pack,ID,naive_DP,20304,False,5000,888.6552398449858,625,847.5241536688991,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20304/result.json
tray_pack,ID,naive_DP,20305,False,5000,880.5253692480037,625,839.9707440864295,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20305/result.json
tray_pack,ID,naive_DP,20306,False,5000,873.3778349169879,625,831.9544822511962,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20306/result.json
tray_pack,ID,naive_DP,20307,False,5000,883.6703932660166,625,841.005074236833,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20307/result.json
tray_pack,ID,naive_DP,20308,False,5000,826.9082074069884,625,791.0010176053038,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20308/result.json
tray_pack,ID,naive_DP,20309,False,5000,789.7651557149948,625,758.7226139809354,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20309/result.json
tray_pack,ID,naive_DP,20310,False,5000,534.8616727410117,625,510.02038916695165,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20310/result.json
tray_pack,ID,naive_DP,20311,False,5000,781.5288092330447,625,751.8500635848031,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20311/result.json
tray_pack,ID,naive_DP,20312,False,5000,772.7486979109817,625,741.9221981185256,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20312/result.json
tray_pack,ID,naive_DP,20313,False,5000,761.7291928540217,625,730.3229386494495,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20313/result.json
tray_pack,ID,naive_DP,20314,False,5000,775.1705324389623,625,744.1457280918257,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20314/result.json
tray_pack,ID,naive_DP,20315,False,5000,922.206584145024,625,880.404875786975,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20315/result.json
tray_pack,ID,naive_DP,20316,False,5000,877.5253611890366,625,835.2599150513997,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20316/result.json
tray_pack,ID,naive_DP,20317,False,5000,896.8790063119959,625,856.52777878294,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20317/result.json
tray_pack,ID,naive_DP,20318,False,5000,898.0914951350424,625,855.5047801808687,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20318/result.json
tray_pack,ID,naive_DP,20319,False,5000,868.3762525260099,625,829.4522672607563,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20319/result.json
tray_pack,ID,naive_DP,20320,False,5000,845.7575895009795,625,808.7460321703693,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20320/result.json
tray_pack,ID,naive_DP,20321,False,5000,876.8853082470014,625,836.7990882485756,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20321/result.json
tray_pack,ID,naive_DP,20322,False,5000,881.492100575997,625,840.851000830764,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20322/result.json
tray_pack,ID,naive_DP,20323,False,5000,850.3180062299944,625,811.3703435573261,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20323/result.json
tray_pack,ID,naive_DP,20324,False,5000,857.8511726769502,625,818.3766844252241,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20324/result.json
tray_pack,ID,naive_DP,20325,False,5000,870.942834255984,625,829.8969178811531,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20325/result.json
tray_pack,ID,naive_DP,20326,False,5000,895.1799807120115,625,850.9060224344721,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20326/result.json
tray_pack,ID,naive_DP,20327,False,5000,946.6799544260139,625,900.1758143331972,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20327/result.json
tray_pack,ID,naive_DP,20328,False,5000,901.9311493659625,625,858.8740657151211,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20328/result.json
tray_pack,ID,naive_DP,20329,False,5000,752.4392899340019,625,721.3420638648677,,runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/ID/20329/result.json
tray_pack,ID,APPL_5_5_high,20300,False,1776,722.8994149430073,,,19,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20300/result.json
tray_pack,ID,APPL_5_5_high,20301,True,910,426.07649266399676,,,10,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20301/result.json
tray_pack,ID,APPL_5_5_high,20302,True,1017,390.84227078204276,,,6,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20302/result.json
tray_pack,ID,APPL_5_5_high,20303,True,927,399.91173801996047,,,8,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20303/result.json
tray_pack,ID,APPL_5_5_high,20304,True,967,417.1633585439995,,,9,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20304/result.json
tray_pack,ID,APPL_5_5_high,20305,False,1010,545.5108455020236,,,12,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20305/result.json
tray_pack,ID,APPL_5_5_high,20306,True,651,306.88754278904526,,,5,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20306/result.json
tray_pack,ID,APPL_5_5_high,20307,True,969,436.60686734999763,,,9,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20307/result.json
tray_pack,ID,APPL_5_5_high,20308,True,1029,508.62008474598406,,,13,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20308/result.json
tray_pack,ID,APPL_5_5_high,20309,True,626,303.12339606299065,,,6,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20309/result.json
tray_pack,ID,APPL_5_5_high,20310,False,2605,990.7930556330248,,,16,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20310/result.json
tray_pack,ID,APPL_5_5_high,20311,False,2175,887.869482923008,,,17,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20311/result.json
tray_pack,ID,APPL_5_5_high,20312,True,974,551.3350309560192,,,16,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20312/result.json
tray_pack,ID,APPL_5_5_high,20313,True,918,465.28964357002405,,,11,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20313/result.json
tray_pack,ID,APPL_5_5_high,20314,False,1163,656.8399639140116,,,17,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20314/result.json
tray_pack,ID,APPL_5_5_high,20315,True,862,350.81445249699755,,,7,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20315/result.json
tray_pack,ID,APPL_5_5_high,20316,False,1158,579.6711220329744,,,14,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20316/result.json
tray_pack,ID,APPL_5_5_high,20317,False,468,316.0948049730505,,,6,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20317/result.json
tray_pack,ID,APPL_5_5_high,20318,False,1073,587.1194580139709,,,13,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20318/result.json
tray_pack,ID,APPL_5_5_high,20319,True,634,295.6667565680109,,,6,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20319/result.json
tray_pack,ID,APPL_5_5_high,20320,True,618,303.5872490879847,,,8,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20320/result.json
tray_pack,ID,APPL_5_5_high,20321,False,721,523.8365273340023,,,15,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20321/result.json
tray_pack,ID,APPL_5_5_high,20322,True,1821,736.9715956160217,,,16,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20322/result.json
tray_pack,ID,APPL_5_5_high,20323,True,922,440.49663207901176,,,11,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20323/result.json
tray_pack,ID,APPL_5_5_high,20324,True,613,268.3265184669872,,,7,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20324/result.json
tray_pack,ID,APPL_5_5_high,20325,True,931,363.3490594360046,,,8,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20325/result.json
tray_pack,ID,APPL_5_5_high,20326,True,936,360.83894855802646,,,8,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20326/result.json
tray_pack,ID,APPL_5_5_high,20327,True,1403,531.4623242410016,,,13,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20327/result.json
tray_pack,ID,APPL_5_5_high,20328,True,913,382.7286472960259,,,9,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20328/result.json
tray_pack,ID,APPL_5_5_high,20329,True,941,402.88903128297534,,,10,runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20329/result.json
tray_pack,ID,APPL_6_xhigh,20300,True,664,270.2944446299807,,,7,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20300/result.json
tray_pack,ID,APPL_6_xhigh,20301,True,636,274.26731525099603,,,7,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20301/result.json
tray_pack,ID,APPL_6_xhigh,20302,True,652,251.65240915800678,,,7,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20302/result.json
tray_pack,ID,APPL_6_xhigh,20303,True,655,273.28350858500926,,,7,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20303/result.json
tray_pack,ID,APPL_6_xhigh,20304,True,644,251.15316360001452,,,7,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20304/result.json
tray_pack,ID,APPL_6_xhigh,20305,True,615,203.20199435198447,,,5,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20305/result.json
tray_pack,ID,APPL_6_xhigh,20306,True,641,211.67166873102542,,,5,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20306/result.json
tray_pack,ID,APPL_6_xhigh,20307,True,637,275.828704035026,,,7,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20307/result.json
tray_pack,ID,APPL_6_xhigh,20308,True,611,306.9459106590366,,,7,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20308/result.json
tray_pack,ID,APPL_6_xhigh,20309,True,649,264.42273399600526,,,7,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20309/result.json
tray_pack,ID,APPL_6_xhigh,20310,True,654,349.8048598149908,,,7,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20310/result.json
tray_pack,ID,APPL_6_xhigh,20311,True,672,270.3530235249782,,,8,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20311/result.json
tray_pack,ID,APPL_6_xhigh,20312,True,663,221.37764744396554,,,7,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20312/result.json
tray_pack,ID,APPL_6_xhigh,20313,True,613,228.8925065509975,,,7,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20313/result.json
tray_pack,ID,APPL_6_xhigh,20314,True,896,569.4604469980113,,,14,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20314/result.json
tray_pack,ID,APPL_6_xhigh,20315,True,635,233.57142477401067,,,7,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20315/result.json
tray_pack,ID,APPL_6_xhigh,20316,True,638,237.05598684900906,,,5,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20316/result.json
tray_pack,ID,APPL_6_xhigh,20317,True,625,241.12499299796764,,,7,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20317/result.json
tray_pack,ID,APPL_6_xhigh,20318,True,625,238.38359335903078,,,7,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20318/result.json
tray_pack,ID,APPL_6_xhigh,20319,False,662,363.5977000980056,,,7,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20319/result.json
tray_pack,ID,APPL_6_xhigh,20320,True,662,264.42918084398843,,,7,runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20320/result.json
